Instance                      Max Toggles   Total Toggles   Internal   Switching     Leakage       Total  Percentage    Cell
                              Input Pins    Output Pins     Power      Power         Power         Power  (%)           Name
----------------------------------------------------------------------------------------------------------------------------
FE_OFN19_VIN                   6.992e+06   1.381e-13         1.1   0.0005841     0.04305 
FE_DBTN0_int_reg_2d_3          4.157e+07   2.271e-14         1.1   0.0005711      0.0421 
n679                           4.985e+08   1.888e-15         1.1   0.0005695     0.04198 
mul_E2_mult_16_n9              2.955e+08   3.165e-15         1.1   0.0005659     0.04172 
FE_DBTN10_int_reg_1d_10        4.875e+07   1.916e-14         1.1   0.0005652     0.04166 
int_reg_3d[7]                  2.646e+07   3.524e-14         1.1    0.000564     0.04158 
mul_F3_mult_16_n11             2.853e+08   3.248e-15         1.1   0.0005607     0.04133 
int_mul_E2[19]                 4.981e+08   1.859e-15         1.1   0.0005603      0.0413 
mul_E3_mult_16_n430             3.93e+07    2.35e-14         1.1   0.0005589     0.04119 
mul_F3_mult_16_n424             3.93e+07   2.349e-14         1.1   0.0005585     0.04117 
mul_E2_mult_16_n430             3.93e+07   2.349e-14         1.1   0.0005585     0.04117 
n689                           4.898e+08   1.856e-15         1.1     0.00055     0.04054 
mul_F2_mult_16_n10             2.868e+08   3.155e-15         1.1   0.0005475     0.04035 
mul_F3_mult_16_n10             3.122e+08   2.897e-15         1.1   0.0005472     0.04033 
int_mul_F2[17]                 4.123e+08   2.188e-15         1.1   0.0005458     0.04023 
mul_F0_mult_16_n430             3.93e+07   2.293e-14         1.1   0.0005453     0.04019 
int_mul_E3[20]                 4.921e+08   1.829e-15         1.1   0.0005445     0.04014 
n690                           4.981e+08   1.801e-15         1.1   0.0005426        0.04 
mul_F2_mult_16_n426             3.93e+07   2.275e-14         1.1    0.000541     0.03987 
int_mul_F1[20]                 4.837e+08   1.846e-15         1.1   0.0005402     0.03982 
n682                           3.938e+08   2.264e-15         1.1   0.0005395     0.03977 
n680                           4.441e+08   2.002e-15         1.1   0.0005378     0.03964 
n734                           5.011e+08   1.768e-15         1.1    0.000536     0.03951 
n700                           4.917e+08   1.801e-15         1.1   0.0005357     0.03949 
mul_E3_mult_16_n10             2.834e+08    3.12e-15         1.1   0.0005351     0.03944 
mul_E2_mult_16_n10             2.759e+08   3.206e-15         1.1   0.0005351     0.03944 
n722                           4.834e+08   1.815e-15         1.1   0.0005308     0.03912 
int_mul_F3[17]                 4.271e+08   2.054e-15         1.1   0.0005306     0.03911 
int_mul_F0[10]                  2.68e+08   3.262e-15         1.1   0.0005288     0.03898 
mul_F1_mult_16_n425             3.93e+07   2.224e-14         1.1   0.0005288     0.03898 
mul_F3_mult_16_n408            3.704e+07   2.359e-14         1.1   0.0005286     0.03897 
FE_DBTN8_int_reg_1d_7          2.683e+07   3.253e-14         1.1   0.0005281     0.03893 
mul_F1_mult_16_n8              2.831e+08    3.08e-15         1.1   0.0005275     0.03888 
n733                            4.63e+08   1.881e-15         1.1    0.000527     0.03884 
mul_F0_mult_16_n9              2.887e+08   3.003e-15         1.1   0.0005245     0.03866 
int_mul_F2[18]                  3.87e+08   2.214e-15         1.1   0.0005183      0.0382 
n691                           4.044e+08   2.103e-15         1.1   0.0005144     0.03792 
int_mul_F1[19]                 4.426e+08   1.913e-15         1.1   0.0005123     0.03776 
mul_F1_mult_16_n85             2.075e+08    4.08e-15         1.1   0.0005122     0.03776 
n692                           3.893e+08   2.157e-15         1.1   0.0005079     0.03744 
n683                            3.67e+08   2.277e-15         1.1   0.0005055     0.03726 
n681                           4.271e+08   1.933e-15         1.1   0.0004994     0.03681 
FE_DBTN12_n304                 6.803e+06   1.205e-13         1.1   0.0004959     0.03655 
int_mul_E3[17]                 3.995e+08   2.044e-15         1.1    0.000494     0.03642 
n723                           4.422e+08   1.838e-15         1.1   0.0004918     0.03625 
n736                           4.119e+08   1.969e-15         1.1   0.0004906     0.03617 
mul_F3_mult_16_n12             2.566e+08   3.158e-15         1.1   0.0004904     0.03615 
int_mul_F3[18]                 4.444e+08   1.823e-15         1.1   0.0004902     0.03613 
n711                           4.837e+08   1.675e-15         1.1   0.0004902     0.03613 
mul_F1_mult_16_n9              2.547e+08   3.173e-15         1.1    0.000489     0.03604 
mul_F2_mult_16_n11             2.453e+08    3.27e-15         1.1   0.0004852     0.03576 
int_reg_1d[2]                  4.044e+07    1.97e-14         1.1   0.0004821     0.03554 
mul_E2_mult_16_n424            9.751e+07   8.139e-15         1.1   0.0004801     0.03539 
mul_F1_mult_16_n10             2.491e+08   3.156e-15         1.1   0.0004756     0.03505 
n684                           3.258e+08   2.391e-15         1.1   0.0004712     0.03473 
int_mul_F3[16]                 3.942e+08   1.974e-15         1.1   0.0004708      0.0347 
int_mul_F0[18]                  4.15e+08   1.865e-15         1.1   0.0004682     0.03451 
n720                           2.574e+08   2.989e-15         1.1   0.0004654     0.03431 
int_mul_F3[15]                 3.673e+08   2.093e-15         1.1   0.0004651     0.03428 
mul_F2_mult_16_n420            9.751e+07   7.756e-15         1.1   0.0004575     0.03373 
int_mul_E2[17]                 3.896e+08    1.93e-15         1.1    0.000455     0.03354 
mul_F0_mult_16_n11             2.113e+08   3.548e-15         1.1   0.0004535     0.03343 
int_mul_F0[12]                 2.695e+08   2.774e-15         1.1   0.0004523     0.03334 
mul_E3_mult_16_n424            9.751e+07   7.667e-15         1.1   0.0004523     0.03334 
mul_F1_mult_16_n65             1.837e+08   4.066e-15         1.1   0.0004518      0.0333 
n713                           4.146e+08   1.799e-15         1.1   0.0004513     0.03326 
n426                           5.348e+08   1.391e-15         1.1   0.0004499     0.03316 
mul_E2_mult_16_n75             1.746e+08   4.258e-15         1.1   0.0004498     0.03315 
n735                            3.87e+08   1.918e-15         1.1   0.0004492     0.03311 
n702                            4.07e+08   1.818e-15         1.1   0.0004477       0.033 
int_mul_F2[16]                 3.416e+08   2.166e-15         1.1   0.0004476     0.03299 
n714                           4.014e+08   1.833e-15         1.1   0.0004451     0.03281 
n703                           3.995e+08   1.834e-15         1.1   0.0004432     0.03267 
mul_F0_mult_16_n13              2.29e+08   3.192e-15         1.1   0.0004423      0.0326 
int_mul_F2[12]                 2.668e+08   2.739e-15         1.1   0.0004422      0.0326 
mul_F1_mult_16_n12             2.268e+08    3.22e-15         1.1   0.0004418     0.03257 
mul_F2_mult_16_n49             1.772e+08   4.119e-15         1.1   0.0004417     0.03256 
mul_E2_mult_16_n57             1.829e+08   3.983e-15         1.1   0.0004408     0.03249 
mul_F1_mult_16_n57             1.769e+08   4.096e-15         1.1   0.0004383     0.03231 
n462                           4.849e+08    1.49e-15         1.1    0.000437     0.03221 
mul_F3_mult_16_n441            3.817e+07    1.89e-14         1.1   0.0004365     0.03217 
mul_F0_mult_16_n10             2.294e+08   3.141e-15         1.1   0.0004359     0.03213 
int_mul_E2[18]                 4.044e+08   1.774e-15         1.1   0.0004341       0.032 
mul_E2_mult_16_n85             1.784e+08   4.014e-15         1.1   0.0004332     0.03193 
mul_E3_mult_16_n11             2.441e+08   2.927e-15         1.1   0.0004323     0.03187 
mul_E2_mult_16_n49              1.64e+08   4.356e-15         1.1   0.0004322     0.03186 
int_mul_E3[18]                  4.07e+08   1.745e-15         1.1   0.0004296     0.03167 
mul_F0_mult_16_n12             2.173e+08   3.255e-15         1.1    0.000428     0.03155 
int_mul_F2[15]                 3.262e+08   2.166e-15         1.1   0.0004274     0.03151 
mul_F3_mult_16_n418            9.675e+07   7.281e-15         1.1   0.0004262     0.03141 
mul_F0_mult_16_n14             2.056e+08    3.41e-15         1.1   0.0004242     0.03127 
int_mul_F0[17]                 4.017e+08   1.745e-15         1.1    0.000424     0.03126 
mul_F2_mult_16_n12             2.211e+08   3.161e-15         1.1   0.0004229     0.03117 
mul_F1_mult_16_n43             1.708e+08   4.091e-15         1.1   0.0004228     0.03117 
n739                           3.299e+08   2.104e-15         1.1   0.0004199     0.03095 
n414                           5.064e+08    1.37e-15         1.1   0.0004197     0.03094 
int_mul_F2[14]                 3.299e+08   2.102e-15         1.1   0.0004196     0.03093 
mul_E2_mult_16_n89             1.527e+08    4.52e-15         1.1   0.0004175     0.03077 
mul_F0_mult_16_n65             1.663e+08   4.121e-15         1.1   0.0004146     0.03056 
FE_DBTN3_int_reg_2d_9          4.875e+07   1.405e-14         1.1   0.0004145     0.03055 
int_mul_F1[18]                 3.522e+08   1.944e-15         1.1   0.0004142     0.03053 
mul_F2_mult_16_n57             1.667e+08   4.107e-15         1.1   0.0004141     0.03052 
FE_DBTN1_int_reg_2d_5          3.817e+07   1.789e-14         1.1   0.0004131     0.03045 
mul_F2_mult_16_n75             1.686e+08   4.039e-15         1.1   0.0004119     0.03036 
mul_F1_mult_16_n49             1.693e+08    4.02e-15         1.1   0.0004118     0.03035 
int_mul_F2[13]                 2.823e+08   2.404e-15         1.1   0.0004106     0.03026 
int_mul_F3[14]                 3.258e+08    2.08e-15         1.1   0.0004099     0.03022 
int_mul_F0[16]                 3.288e+08   2.059e-15         1.1   0.0004095     0.03019 
mul_F3_mult_16_n13             2.237e+08   3.018e-15         1.1   0.0004085     0.03011 
mul_E3_mult_16_n57             1.678e+08   4.006e-15         1.1   0.0004067     0.02998 
int_reg_1d[6]                  2.683e+07   2.504e-14         1.1   0.0004066     0.02997 
mul_F1_mult_16_n75             1.636e+08     4.1e-15         1.1    0.000406     0.02992 
n415                           4.834e+08    1.38e-15         1.1   0.0004036     0.02975 
int_mul_E3[16]                 3.458e+08   1.919e-15         1.1   0.0004015     0.02959 
mul_F1_mult_16_n419            9.751e+07   6.789e-15         1.1   0.0004005     0.02952 
mul_F1_mult_16_n11             2.105e+08    3.14e-15         1.1   0.0003999     0.02948 
mul_E2_mult_16_n11               2.2e+08   3.004e-15         1.1   0.0003998     0.02947 
n425                           4.773e+08   1.379e-15         1.1   0.0003982     0.02935 
n693                           3.579e+08   1.831e-15         1.1   0.0003964     0.02922 
int_mul_F0[13]                 2.589e+08   2.522e-15         1.1    0.000395     0.02911 
mul_E2_mult_16_n65              1.67e+08   3.907e-15         1.1   0.0003949     0.02911 
mul_F2_mult_16_n65             1.599e+08   4.071e-15         1.1   0.0003937     0.02902 
mul_F0_mult_16_n85             1.682e+08   3.868e-15         1.1   0.0003935     0.02901 
mul_F0_mult_16_n57             1.542e+08   4.212e-15         1.1   0.0003929     0.02896 
n450                           4.762e+08   1.362e-15         1.1   0.0003923     0.02892 
int_reg_2d[8]                  4.875e+07   1.328e-14         1.1   0.0003918     0.02888 
int_mul_F1[17]                 3.526e+08   1.831e-15         1.1   0.0003905     0.02878 
n461                           4.788e+08   1.347e-15         1.1   0.0003903     0.02877 
int_reg_2d[4]                  4.573e+07   1.408e-14         1.1   0.0003896     0.02872 
n436                           4.815e+08   1.333e-15         1.1   0.0003884     0.02863 
n724                           3.519e+08   1.818e-15         1.1   0.0003871     0.02853 
n704                           3.458e+08   1.848e-15         1.1   0.0003865     0.02849 
int_mul_F2[11]                 2.664e+08   2.397e-15         1.1   0.0003864     0.02848 
int_mul_F2[10]                 2.381e+08   2.681e-15         1.1   0.0003861     0.02846 
mul_F0_mult_16_n43              1.58e+08   4.035e-15         1.1   0.0003857     0.02843 
n434                           3.953e+08   1.606e-15         1.1   0.0003842     0.02832 
mul_F1_mult_16_n13             1.977e+08   3.209e-15         1.1   0.0003837     0.02828 
n726                           3.239e+08   1.955e-15         1.1    0.000383     0.02823 
mul_F0_mult_16_n75             1.515e+08   4.169e-15         1.1   0.0003822     0.02817 
mul_F0_mult_16_n113            1.625e+08   3.853e-15         1.1   0.0003788     0.02792 
mul_F0_mult_16_n424            9.751e+07   6.417e-15         1.1   0.0003786      0.0279 
int_mul_E2[16]                 3.583e+08   1.746e-15         1.1   0.0003785      0.0279 
mul_F2_mult_16_n14             1.973e+08   3.162e-15         1.1   0.0003774     0.02782 
n451                            4.83e+08   1.288e-15         1.1   0.0003765     0.02775 
mul_F0_mult_16_n49             1.565e+08   3.975e-15         1.1   0.0003763     0.02774 
n448                           4.705e+08   1.318e-15         1.1   0.0003752     0.02766 
n738                           3.258e+08   1.899e-15         1.1   0.0003743     0.02759 
mul_E3_mult_16_n65             1.534e+08   4.025e-15         1.1   0.0003736     0.02754 
mul_F0_mult_16_n37             1.504e+08   4.082e-15         1.1   0.0003715     0.02738 
mul_E2_mult_16_n69             1.436e+08   4.256e-15         1.1   0.0003698     0.02726 
n719                           2.695e+08   2.268e-15         1.1   0.0003697     0.02725 
int_mul_E2[15]                 2.993e+08    2.04e-15         1.1   0.0003695     0.02723 
mul_E3_mult_16_n49             1.519e+08   4.019e-15         1.1   0.0003694     0.02723 
mul_E3_mult_16_n75               1.5e+08   4.028e-15         1.1   0.0003656     0.02695 
mul_F0_mult_16_n93             1.712e+08    3.53e-15         1.1   0.0003656     0.02695 
n424                           4.252e+08    1.42e-15         1.1   0.0003653     0.02692 
mul_E2_mult_16_n56             1.527e+08    3.95e-15         1.1   0.0003649      0.0269 
n725                           3.522e+08   1.706e-15         1.1   0.0003635     0.02679 
mul_F2_mult_16_n37             1.429e+08   4.193e-15         1.1   0.0003624     0.02671 
mul_F0_mult_16_n79             1.519e+08   3.919e-15         1.1   0.0003602     0.02655 
n437                            4.46e+08   1.332e-15         1.1   0.0003595      0.0265 
mul_E3_mult_16_n12             1.905e+08   3.119e-15         1.1   0.0003594     0.02649 
int_mul_F1[15]                 3.228e+08    1.84e-15         1.1   0.0003593     0.02648 
n737                           3.413e+08   1.737e-15         1.1   0.0003587     0.02644 
n742                           2.664e+08   2.224e-15         1.1   0.0003585     0.02642 
mul_F2_mult_16_n85             1.474e+08   4.018e-15         1.1   0.0003583     0.02641 
mul_F0_mult_16_n48             1.489e+08   3.969e-15         1.1   0.0003575     0.02635 
mul_F2_mult_16_n13             1.807e+08   3.269e-15         1.1   0.0003573     0.02633 
mul_F2_mult_16_n39             1.402e+08   4.211e-15         1.1   0.0003572     0.02633 
mul_F1_mult_16_n113            1.534e+08   3.834e-15         1.1   0.0003559     0.02624 
mul_F3_mult_16_n57             1.421e+08   4.121e-15         1.1   0.0003543     0.02612 
mul_E3_mult_16_n43             1.383e+08   4.231e-15         1.1    0.000354      0.0261 
n413                           4.146e+08   1.403e-15         1.1   0.0003519     0.02594 
mul_F3_mult_16_n75               1.5e+08    3.87e-15         1.1   0.0003513     0.02589 
mul_F3_mult_16_n85             1.417e+08   4.084e-15         1.1   0.0003502     0.02581 
mul_F2_mult_16_n93             1.636e+08   3.534e-15         1.1   0.0003499     0.02579 
n715                           3.288e+08   1.756e-15         1.1   0.0003494     0.02575 
mul_E2_mult_16_n43             1.459e+08   3.941e-15         1.1   0.0003479     0.02564 
mul_F3_mult_16_n65             1.383e+08   4.144e-15         1.1   0.0003468     0.02556 
int_mul_F1[14]                 3.125e+08   1.833e-15         1.1   0.0003467     0.02555 
mul_E2_mult_16_n71              1.24e+08   4.619e-15         1.1   0.0003464     0.02553 
mul_E2_mult_16_n12             1.927e+08   2.967e-15         1.1   0.0003459      0.0255 
mul_F3_mult_16_n63             1.217e+08   4.698e-15         1.1   0.0003459     0.02549 
mul_F1_mult_16_n93             1.531e+08   3.726e-15         1.1    0.000345     0.02543 
int_mul_F1[16]                 3.239e+08   1.759e-15         1.1   0.0003448     0.02541 
int_mul_F0[14]                 2.974e+08   1.914e-15         1.1   0.0003444     0.02539 
mul_F1_mult_16_n37             1.429e+08   3.972e-15         1.1   0.0003433      0.0253 
mul_E2_mult_16_n97             1.308e+08   4.325e-15         1.1   0.0003422     0.02522 
n718                           2.589e+08   2.183e-15         1.1   0.0003419      0.0252 
mul_F1_mult_16_n14             1.791e+08   3.152e-15         1.1   0.0003416     0.02518 
mul_E2_mult_16_n39              1.24e+08   4.549e-15         1.1   0.0003412     0.02515 
mul_E3_mult_16_n54             7.861e+07   7.153e-15         1.1   0.0003402     0.02507 
mul_E2_mult_16_n93             1.542e+08   3.643e-15         1.1   0.0003399     0.02505 
n447                           4.305e+08   1.303e-15         1.1   0.0003395     0.02502 
n710                           2.162e+08   2.594e-15         1.1   0.0003392     0.02501 
mul_E3_mult_16_n93             1.572e+08   3.563e-15         1.1   0.0003389     0.02498 
mul_F3_mult_16_n49             1.353e+08    4.12e-15         1.1   0.0003372     0.02486 
mul_F3_mult_16_n113            1.402e+08   3.974e-15         1.1   0.0003371     0.02485 
mul_F0_mult_16_n84             1.481e+08   3.761e-15         1.1   0.0003371     0.02485 
mul_F0_mult_16_n30             9.297e+07   5.991e-15         1.1    0.000337     0.02484 
mul_E2_mult_16_n63              1.24e+08   4.488e-15         1.1   0.0003366     0.02481 
mul_E3_mult_16_n74             1.387e+08   4.011e-15         1.1   0.0003366     0.02481 
mul_F2_mult_16_n433            2.343e+07   2.373e-14         1.1   0.0003365      0.0248 
n464                           3.874e+08   1.432e-15         1.1   0.0003355     0.02473 
int_mul_E2[14]                 2.993e+08   1.851e-15         1.1   0.0003352     0.02471 
n695                           2.993e+08    1.85e-15         1.1    0.000335     0.02469 
mul_F0_mult_16_n437            2.343e+07   2.362e-14         1.1   0.0003349     0.02468 
mul_F0_mult_16_n107            1.546e+08    3.58e-15         1.1   0.0003348     0.02468 
mul_E2_mult_16_n48             1.421e+08   3.894e-15         1.1   0.0003348     0.02468 
mul_E3_mult_16_n117             1.55e+08   3.571e-15         1.1   0.0003348     0.02468 
mul_F0_mult_16_n69             1.368e+08    4.04e-15         1.1   0.0003344     0.02465 
mul_E3_mult_16_n63             1.236e+08   4.472e-15         1.1   0.0003344     0.02465 
n727                           3.224e+08   1.713e-15         1.1    0.000334     0.02462 
FE_DBTN5_int_reg_2d_10         4.875e+07    1.13e-14         1.1   0.0003334     0.02458 
mul_E3_mult_16_n39              1.24e+08    4.44e-15         1.1    0.000333     0.02454 
mul_F2_mult_16_n404            1.799e+08   3.038e-15         1.1   0.0003306     0.02437 
n728                           3.122e+08    1.75e-15         1.1   0.0003305     0.02436 
mul_F1_mult_16_n47             1.353e+08   4.038e-15         1.1   0.0003305     0.02436 
mul_F1_mult_16_n84             1.444e+08   3.783e-15         1.1   0.0003304     0.02436 
mul_E3_mult_16_n437            2.343e+07    2.33e-14         1.1   0.0003303     0.02435 
mul_E3_mult_16_n107            1.478e+08   3.694e-15         1.1   0.0003303     0.02434 
mul_F2_mult_16_n30             9.297e+07   5.869e-15         1.1   0.0003301     0.02433 
mul_F2_mult_16_n48             1.447e+08   3.765e-15         1.1   0.0003297     0.02431 
mul_F2_mult_16_n121            1.463e+08   3.723e-15         1.1   0.0003294     0.02428 
mul_F2_mult_16_n69             1.361e+08   3.997e-15         1.1    0.000329     0.02425 
n452                            3.93e+08   1.383e-15         1.1   0.0003288     0.02423 
mul_F1_mult_16_n432            2.343e+07   2.319e-14         1.1   0.0003287     0.02423 
mul_E2_mult_16_n74             1.444e+08   3.758e-15         1.1   0.0003282     0.02419 
n412                            4.01e+08   1.349e-15         1.1   0.0003273     0.02412 
mul_F3_mult_16_n14             1.837e+08   2.944e-15         1.1   0.0003271     0.02411 
mul_F1_mult_16_n79             1.444e+08   3.745e-15         1.1   0.0003271     0.02411 
mul_F1_mult_16_n107            1.527e+08   3.538e-15         1.1   0.0003268     0.02409 
mul_F3_mult_16_n410            4.157e+07   1.299e-14         1.1   0.0003267     0.02408 
mul_F0_mult_16_n89             1.413e+08   3.819e-15         1.1   0.0003266     0.02408 
mul_F3_mult_16_n431            2.343e+07   2.303e-14         1.1   0.0003265     0.02407 
n463                           3.957e+08   1.362e-15         1.1   0.0003261     0.02403 
mul_F2_mult_16_n99             1.028e+08   5.239e-15         1.1   0.0003259     0.02402 
int_mul_F3[13]                 2.846e+08   1.887e-15         1.1   0.0003248     0.02394 
int_mul_E3[15]                 3.125e+08   1.715e-15         1.1   0.0003243      0.0239 
mul_E3_mult_16_n69             1.432e+08   3.722e-15         1.1   0.0003226     0.02378 
mul_F0_mult_16_n71             1.338e+08   3.985e-15         1.1   0.0003226     0.02378 
n705                           3.125e+08   1.704e-15         1.1   0.0003223     0.02376 
mul_E2_mult_16_n437            2.343e+07   2.273e-14         1.1   0.0003223     0.02375 
mul_F1_mult_16_n105            1.062e+08   5.012e-15         1.1   0.0003221     0.02374 
mul_F0_mult_16_n53             1.353e+08   3.933e-15         1.1   0.0003219     0.02373 
mul_E3_mult_16_n97             1.361e+08   3.911e-15         1.1   0.0003219     0.02373 
mul_F0_mult_16_n47             1.421e+08   3.737e-15         1.1   0.0003213     0.02368 
mul_F0_mult_16_n39             1.277e+08   4.157e-15         1.1   0.0003213     0.02368 
n687                           2.861e+08   1.855e-15         1.1   0.0003211     0.02367 
n423                           4.078e+08   1.301e-15         1.1   0.0003209     0.02365 
n699                           2.502e+08   2.118e-15         1.1   0.0003206     0.02363 
mul_F1_mult_16_n97             1.323e+08   4.002e-15         1.1   0.0003203     0.02361 
n741                           2.668e+08   1.982e-15         1.1   0.0003199     0.02358 
n685                           2.842e+08   1.853e-15         1.1   0.0003185     0.02348 
mul_F3_mult_16_n399             1.41e+08   3.732e-15         1.1   0.0003183     0.02346 
int_mul_E3[14]                 2.963e+08   1.774e-15         1.1    0.000318     0.02344 
int_mul_F1[13]                 3.065e+08   1.715e-15         1.1    0.000318     0.02344 
mul_E2_mult_16_n53             1.376e+08   3.816e-15         1.1   0.0003176     0.02341 
mul_F3_mult_16_n398            1.534e+08   3.405e-15         1.1   0.0003161      0.0233 
mul_E2_mult_16_n117            1.463e+08   3.572e-15         1.1   0.0003161      0.0233 
mul_E2_mult_16_n54             7.861e+07   6.631e-15         1.1   0.0003153     0.02324 
n453                           3.787e+08    1.37e-15         1.1   0.0003138     0.02313 
mul_E2_mult_16_n79             1.308e+08   3.958e-15         1.1   0.0003131     0.02308 
mul_F1_mult_16_n89             1.262e+08   4.093e-15         1.1   0.0003126     0.02304 
mul_E3_mult_16_n47             1.194e+08   4.325e-15         1.1   0.0003125     0.02303 
DOUT[2]                         5.14e+07   1.004e-14         1.1   0.0003123     0.02302 
mul_F1_mult_16_n48             1.406e+08    3.67e-15         1.1   0.0003122     0.02301 
int_mul_F0[15]                 2.782e+08   1.854e-15         1.1   0.0003119     0.02299 
mul_F2_mult_16_n53             1.236e+08   4.172e-15         1.1   0.0003119     0.02299 
mul_F1_mult_16_n33              1.24e+08   4.158e-15         1.1   0.0003119     0.02299 
n422                           3.753e+08   1.369e-15         1.1   0.0003109     0.02292 
mul_F1_mult_16_n92             1.345e+08   3.817e-15         1.1   0.0003107      0.0229 
n706                           2.959e+08   1.735e-15         1.1   0.0003106      0.0229 
n717                           2.971e+08    1.72e-15         1.1   0.0003091     0.02279 
n694                           2.993e+08   1.704e-15         1.1   0.0003086     0.02275 
mul_F2_mult_16_n54             8.428e+07   6.048e-15         1.1   0.0003084     0.02273 
mul_F0_mult_16_n64             1.353e+08   3.765e-15         1.1   0.0003082     0.02272 
mul_F2_mult_16_n113            1.398e+08   3.634e-15         1.1   0.0003075     0.02266 
int_mul_F1[10]                 2.271e+08   2.236e-15         1.1   0.0003073     0.02265 
mul_F3_mult_16_n79              1.27e+08   3.995e-15         1.1   0.0003069     0.02262 
mul_E2_mult_16_n107            1.323e+08   3.834e-15         1.1   0.0003068     0.02262 
mul_F0_mult_16_n67              1.58e+08    3.21e-15         1.1   0.0003068     0.02261 
int_mul_F3[12]                 2.649e+08   1.905e-15         1.1   0.0003054     0.02251 
mul_F1_mult_16_n39             1.247e+08   4.045e-15         1.1   0.0003052      0.0225 
mul_E2_mult_16_n113            1.421e+08   3.549e-15         1.1   0.0003051     0.02249 
mul_E3_mult_16_n56               1.3e+08   3.878e-15         1.1    0.000305     0.02248 
mul_F0_mult_16_n101            1.417e+08   3.556e-15         1.1   0.0003049     0.02248 
n688                            2.68e+08   1.879e-15         1.1   0.0003047     0.02246 
mul_E2_mult_16_n47             1.194e+08   4.198e-15         1.1   0.0003033     0.02236 
int_reg_1d[9]                  4.875e+07   1.028e-14         1.1   0.0003032     0.02235 
n445                           3.405e+08   1.471e-15         1.1    0.000303     0.02233 
n709                           2.048e+08   2.443e-15         1.1   0.0003028     0.02232 
n729                           3.065e+08    1.63e-15         1.1   0.0003023     0.02229 
mul_F2_mult_16_n33             1.194e+08   4.183e-15         1.1   0.0003022     0.02228 
mul_E2_mult_16_n413            1.421e+08   3.508e-15         1.1   0.0003016     0.02223 
int_mul_E2[10]                 2.502e+08    1.99e-15         1.1   0.0003012      0.0222 
n435                           3.726e+08   1.336e-15         1.1   0.0003011      0.0222 
n696                           2.676e+08   1.856e-15         1.1   0.0003005     0.02215 
int_mul_F0[11]                 2.574e+08   1.922e-15         1.1   0.0002993     0.02206 
mul_F1_mult_16_n74             1.281e+08    3.86e-15         1.1   0.0002992     0.02205 
int_mul_F3[10]                  2.68e+08   1.846e-15         1.1   0.0002992     0.02205 
mul_E3_mult_16_n113            1.406e+08   3.517e-15         1.1   0.0002991     0.02205 
n454                           3.485e+08   1.418e-15         1.1    0.000299     0.02204 
mul_E2_mult_16_n14             1.587e+08   3.107e-15         1.1   0.0002984     0.02199 
mul_F0_mult_16_n54             8.466e+07   5.815e-15         1.1   0.0002978     0.02195 
mul_F0_mult_16_n56             1.247e+08   3.936e-15         1.1    0.000297     0.02189 
mul_E3_mult_16_n14             1.413e+08   3.472e-15         1.1   0.0002969     0.02189 
int_mul_F3[11]                 2.861e+08   1.715e-15         1.1   0.0002968     0.02188 
n721                            2.68e+08    1.83e-15         1.1   0.0002967     0.02187 
mul_F0_mult_16_n117            1.376e+08   3.553e-15         1.1   0.0002957      0.0218 
n420                           3.118e+08   1.567e-15         1.1   0.0002956     0.02179 
n732                           2.268e+08   2.154e-15         1.1   0.0002955     0.02178 
mul_F2_mult_16_n38             1.202e+08   4.047e-15         1.1   0.0002942     0.02169 
n740                           2.823e+08   1.719e-15         1.1   0.0002936     0.02164 
mul_F1_mult_16_n59             1.587e+08   3.055e-15         1.1   0.0002934     0.02162 
int_mul_E2[13]                 2.676e+08   1.812e-15         1.1   0.0002933     0.02162 
mul_F2_mult_16_n56             1.259e+08   3.851e-15         1.1   0.0002932     0.02162 
mul_F2_mult_16_n74             1.311e+08   3.691e-15         1.1   0.0002928     0.02158 
n444                           3.148e+08   1.536e-15         1.1   0.0002925     0.02156 
n421                           3.511e+08   1.375e-15         1.1   0.0002921     0.02153 
mul_F2_mult_16_n105            1.134e+08   4.258e-15         1.1   0.0002921     0.02153 
FE_OFN1_n304                   6.803e+06   7.088e-14         1.1   0.0002917      0.0215 
mul_F0_mult_16_n59             1.451e+08    3.32e-15         1.1   0.0002915     0.02149 
mul_F3_mult_16_n69             1.209e+08   3.978e-15         1.1   0.0002911     0.02146 
mul_F1_mult_16_n71             1.119e+08   4.299e-15         1.1   0.0002909     0.02145 
mul_E2_mult_16_n59             1.497e+08   3.211e-15         1.1   0.0002907     0.02143 
mul_E2_mult_16_n101            1.315e+08   3.644e-15         1.1   0.0002899     0.02137 
FE_DBTN2_int_reg_2d_7          2.683e+07   1.783e-14         1.1   0.0002894     0.02133 
mul_F2_mult_16_n443            2.532e+07   1.886e-14         1.1   0.0002889      0.0213 
n716                           2.782e+08   1.712e-15         1.1   0.0002881     0.02124 
mul_E2_mult_16_n72             7.105e+07   6.698e-15         1.1   0.0002879     0.02122 
mul_E2_mult_16_n66             1.119e+08   4.254e-15         1.1   0.0002879     0.02122 
mul_F2_mult_16_n43             1.183e+08    4.02e-15         1.1   0.0002877     0.02121 
mul_F3_mult_16_n74             1.213e+08   3.918e-15         1.1   0.0002876      0.0212 
mul_F1_mult_16_n117              1.3e+08   3.654e-15         1.1   0.0002874     0.02119 
mul_E2_mult_16_n30             8.012e+07   5.929e-15         1.1   0.0002874     0.02119 
n465                           3.382e+08   1.404e-15         1.1   0.0002874     0.02118 
